block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction
2022-10-15,573306.2886988886,905250629.8555452,560,46425703.5362188,56219690.97436349,9793987.438144691,1172,1297.6276053223842,0.01719364656021094,0
2022-10-14,699290.2325058237,2255210999.8312817,1025,325464776.2357002,314575648.23671097,-10889127.998989224,2499,1288.1640147020812,-0.007292994216127058,1
2022-10-13,911682.61356447,3692314584.9361033,1201,306524550.7343667,303513668.46413386,-3010882.2702328563,3102,1294.2710513882173,0.004740884403255485,0
2022-10-12,819432.7233217009,1511033941.8052166,816,234363754.15285486,243388959.108145,9025204.955290139,1513,1279.8833075472612,-0.011116484314104058,1
2022-10-11,945806.2545095681,2117660203.8469229,879,155074720.42872143,157736414.65113932,2661694.222417891,1729,1291.0816596695552,0.008749510253207582,1
2022-10-10,681139.7297407372,1271687875.4259565,757,143695388.00584406,123728007.35987946,-19967380.645964593,1427,1322.2697552193713,0.024156563077349036,0
2022-10-09,475710.30645282316,509010027.9045208,474,29071378.37912514,42547144.78783295,13475766.408707812,787,1315.857799905668,-0.004849203642746547,1
2022-10-08,764708.817128486,932180048.0796244,549,100321061.56509557,98028022.26408215,-2293039.301013425,949,1324.8947380290601,0.006867716347495945,1
2022-10-07,1115150.8774283477,2429913761.9163694,966,263352191.54833046,282095591.2302007,18743399.681870252,1727,1351.4273691979538,0.020026218240072557,1
2022-10-06,870335.3253036443,2370793426.127127,995,254810068.2616565,257886151.70875075,3076083.4470942616,2139,1352.5865243024869,0.0008577265274869461,1
2022-10-05,604292.8931427473,1466014558.764305,900,101159834.31247136,133480879.10336025,32321044.79088889,1871,1363.2371821945037,0.00787428951911906,0
2022-10-04,649217.3017683536,1837934181.306209,995,231709160.30872357,250686992.13491303,18977831.82618946,2126,1323.5040179722914,-0.029146185815039805,0
2022-10-03,1086296.9478040396,2661427522.119897,844,302678489.89673793,178696284.41627797,-123982205.48045996,1868,1277.901345279672,-0.03445601378867458,1
2022-10-02,681270.1473039712,1028036652.2816925,584,216471385.67009968,208633430.92049715,-7837954.749602526,1142,1311.2633244162857,0.026106850313482033,1
2022-10-01,886883.61609568,1324117238.8308504,595,67069946.6776321,72392703.2022579,5322756.524625801,1147,1329.1460320707963,0.01363777002035138,1
2022-09-30,1067363.2309682858,3237312679.526811,1069,262250744.13480657,275058308.765519,12807564.63071245,2432,1335.7389706335669,0.004960281567029101,1
2022-09-29,1396470.0911631363,3991111520.544244,1122,302742315.4244944,279981995.84414536,-22760319.580349028,2357,1340.0230594816517,0.0032072799718143585,0
2022-09-28,751220.0300003843,2506070020.081282,1095,346367777.782976,347642746.82636046,1274969.0433844924,2593,1331.1501769338627,-0.00662144019463462,1
2022-09-27,957173.4348136988,3451567405.9381976,1178,300514242.75676304,341316268.1760465,40802025.41928345,2786,1335.1212051991713,0.0029831557206079218,0
2022-09-26,1075187.6295433168,3135247127.7483115,1066,436146471.4918058,357485003.4934658,-78661467.99834001,2364,1294.0750952797787,-0.030743358550184507,1
2022-09-25,935905.3148340839,1413217025.3994668,566,121794487.79074146,154765020.58891872,32970532.798177257,1107,1318.099347021849,0.018564804955833347,1
2022-09-24,784268.8574815782,1368549156.305354,670,99890200.30156264,121149363.30136754,21259162.9998049,1287,1329.558806730321,0.008693927156829151,1
2022-09-23,1076111.9417736116,3624345019.893524,1143,518909829.9890803,612494920.009148,93585090.02006769,2618,1330.7927929218301,0.0009281170454908949,0
2022-09-22,941916.1877427411,4101103081.431895,1301,625568219.9170806,688555578.2532724,62987358.33619177,3379,1252.7745621685783,-0.05862537817172753,1
2022-09-21,793423.7448520182,4571707617.837329,1609,734984772.3893332,858784237.8558652,123799465.46653199,4408,1324.1905646155858,0.05700626800993214,1
2022-09-20,1101003.3557351965,3772037496.7487836,1307,789072474.4124581,551128560.7870207,-237943913.62543738,2625,1379.920704526258,0.04208619318085138,0
2022-09-19,1233063.8908727975,6007487276.33227,1548,463408556.7050554,566698566.5862916,103290009.88123614,3686,1335.8525523850524,-0.0319352785972834,1
2022-09-18,808397.1980337291,2438934346.4677606,1051,237878422.3192479,215890977.92039382,-21987444.398854077,2245,1471.2039553630448,0.10132211278582637,0
2022-09-17,784450.0278948055,2172926577.2686114,1146,283716814.16449517,367498661.43818295,83781847.27368778,2123,1432.215807478607,-0.026500844932011325,1
2022-09-16,1627353.7187717017,8413418726.049698,1995,406166041.93607503,571974763.9312936,165808721.99521858,4135,1471.999592516298,0.0277777865807316,1
2022-09-15,1438336.7242139243,13101809220.864635,3108,1625118775.6419573,1554238398.7282968,-70880376.91366053,6753,1635.3682061921256,0.11098414327449535,0
2022-09-14,2092484.4894085587,14917321924.993614,2615,2763860180.342484,1587714729.8742023,-1176145450.4682817,5667,1573.2052136951713,-0.038011618583253304,1
2022-09-13,1632917.81413372,9632582185.574814,1959,1023340482.4296253,875700999.0123256,-147639483.41729963,4499,1710.1642908515214,0.0870573501562828,1
2022-09-12,1265581.2797577367,5586275768.85065,1512,599395092.9135809,288299910.9024071,-311095182.0111738,3401,1761.317355880691,0.02991119935248987,1
2022-09-11,774595.9843718662,1831144907.0550916,939,276190408.27490246,209487072.31344017,-66703335.96146229,1726,1779.5190288833046,0.010334124592505711,0
2022-09-10,759456.2394882838,1761938475.6128182,876,220903531.1953717,201252982.12471345,-19650549.070658237,1716,1717.0769569840472,-0.03508929709981323,0
2022-09-09,1048440.4895586683,4559667689.090649,1482,639481502.0071929,763437371.8839011,123955869.87670827,3341,1635.9321760130483,-0.04725750971204301,0
2022-09-08,1127740.1571957448,4151211518.637537,1324,311438345.9775361,458389509.73162925,146951163.75409317,2830,1629.8832311636493,-0.003697552342384447,0
2022-09-07,1030759.229683077,5105350464.62028,1652,398611634.155282,502389336.941448,103777702.78616595,3733,1564.5589540302462,-0.04007911480061366,1
2022-09-06,1342562.7344547033,7966767266.2542095,1940,1219359847.7881546,700081039.4130212,-519278808.3751334,4530,1617.9354554854337,0.034116005227985635,0
2022-09-05,741489.3717640722,2546274502.637824,1243,384129436.6875869,409033652.2381914,24904215.550604522,2666,1578.9493013433012,-0.02409623573669417,0
2022-09-04,724563.6999467782,1006418979.226075,595,128501104.58663325,142194389.42910805,13693284.842474803,1014,1555.6740772078124,-0.01474095724016422,1
2022-09-03,822592.0340939064,1431310139.3233972,686,102582658.51133826,107327284.08021551,4744625.56887725,1333,1575.1766307276075,0.012536400654563185,1
2022-09-02,1913562.125874487,7836036905.456024,1390,455761039.9616173,498797481.2684608,43036441.30684352,3153,1588.9803510869067,0.008763284123205262,0
2022-09-01,1105369.7340289128,3751624877.29413,1242,291739208.0068032,301018072.7095509,9278864.702747703,2621,1552.5629662281337,-0.02291871314447813,0
2022-08-31,1338565.000807657,4900486467.956832,1279,389960451.0832638,348002913.9375193,-41957537.1457445,2859,1525.400116232047,-0.017495490094084576,1
2022-08-30,941691.8015962553,3814793488.26643,1353,347965807.84560317,348405032.6963304,439224.8507272601,3113,1555.1774560415913,0.019521002714421254,0
2022-08-29,1026002.8542351318,4063997305.6253567,1307,489775792.2663523,1171711909.9896939,681936117.7233416,3098,1438.7470503278116,-0.07486631526290977,1
2022-08-28,1215578.2059158876,2568516749.1002703,732,547270228.7553215,1221622004.328311,674351775.5729895,1558,1496.0554659420902,0.039832168970369786,1
2022-08-27,804592.7065595144,2533662432.9559107,942,206084591.78239268,334337213.2877335,128252621.50534081,2397,1510.1891114840514,0.009447273756699293,1
2022-08-26,968445.8501686391,4014208048.949009,1348,400437116.69258034,526719462.999572,126282346.30699164,3116,1697.0769719636442,0.12375129648229244,0
2022-08-25,1023015.4081725228,3447561925.541402,1148,213179872.80611843,278980293.03186256,65800420.22574413,2500,1657.7936424663385,-0.02314764158979299,1
2022-08-24,970093.9889071028,3334213039.8737125,1193,345837636.26432836,407412824.54864967,61575188.28432131,2617,1665.7919073919315,0.004824644467627426,0
2022-08-23,912148.0965135086,3284645295.5451446,1155,233786741.05749995,281407008.32221043,47620267.264710486,2598,1622.30703457785,-0.02610462484606757,1
2022-08-22,744424.2102226941,2488610134.7744665,1187,152004445.79959348,137334267.68800962,-14670178.111583859,2506,1624.149982884847,0.001136004632733778,0
2022-08-21,622914.3172906507,1690589457.126826,847,185343732.90092233,196300191.5850351,10956458.684112757,1996,1579.4157230953704,-0.027543182748442252,1
2022-08-20,645254.3032201419,2126758183.4135876,1022,208275139.0749643,251499003.52149677,43223864.44653246,2323,1618.5325042633535,0.024766615018445792,1
2022-08-19,794930.5016097063,4678960932.474731,1815,395887074.3998811,375854217.2043133,-20032857.195567846,4429,1850.1112910473696,0.14307947858570502,0
2022-08-18,896681.9061789103,2862208644.523082,1236,373327613.3881337,363086798.19328505,-10240815.194848657,2515,1834.8264526426372,-0.008261577818964305,1
2022-08-17,1323317.7795166257,5901997296.644151,1511,2973809041.667391,171172547.47106946,-2802636494.1963215,3275,1880.6001012594395,0.024947127043473794,1
2022-08-16,856029.8591985811,2950734924.657509,1284,275957651.6272944,273326906.9610737,-2630744.6662207246,2645,1908.2776419059185,0.014717398253857095,1
2022-08-15,892460.6733758531,4169576266.011986,1458,359892865.6434651,423278902.35220754,63386036.70874244,3563,1936.7011636052605,0.014894856531963319,1
2022-08-14,735055.1078121205,2193404441.7113676,1075,223638775.90525353,220719511.24227333,-2919264.662980199,2181,1982.4118280514233,0.023602332308754415,0
2022-08-13,861931.5144363698,3377909605.0761333,1267,186868709.47594002,166354264.27780437,-20514445.198135644,2858,1959.3309247187408,-0.011642839800532045,0
2022-08-12,876960.5179243692,3597292044.5257626,1461,286306062.61100024,270370921.8977452,-15935140.713255048,3111,1881.4274054352998,-0.03976026627284723,0
2022-08-11,781047.3676648203,4537885206.132606,1753,444104980.4193497,500276591.96134,56171611.54199034,4227,1852.8785552656473,-0.015174037588257194,0
2022-08-10,971550.7146649219,5553383885.0246935,1794,469082916.1329854,546323728.0634811,77240811.93049568,4410,1698.9661290126492,-0.08306665637399624,1
2022-08-09,808415.0026099442,3514180016.3454275,1453,322428840.8142574,329390446.4851816,6961605.670924246,3273,1775.7013555270828,0.04516583656616402,0
2022-08-08,753381.8666318473,3496445243.0384035,1476,147064529.76566923,136273780.86502516,-10790748.900644064,3472,1699.0064178886953,-0.043191349378466914,0
2022-08-07,952198.5065135518,2261471452.9696856,804,204423419.8322246,243756357.42805,39332937.595825404,1797,1693.2965918360276,-0.0033606853938569214,1
2022-08-06,770108.2039023833,1812834711.9862103,839,169769637.23843336,142485354.50740743,-27284282.731025934,1852,1725.3826270211505,0.018948857122739637,0
2022-08-05,763250.6035976263,3411730198.08139,1380,379647398.4690876,274871103.71355456,-104776294.75553304,3416,1612.4189067269824,-0.06547169220615046,1
2022-08-04,648131.4040346979,2297625827.3030043,1197,283861897.9257338,265737873.8023459,-18124024.123387903,2783,1621.3413236364065,0.005533560089254763,1
2022-08-03,664471.375316382,2366182567.5016365,1188,217005083.226563,181909340.20875493,-35095743.01780808,2798,1638.3786826572205,0.01050818774087725,0
2022-08-02,657788.7408085016,3000174446.8275757,1249,366390900.725098,337666193.95641685,-28724706.76868117,3390,1636.0185563573557,-0.0014405255176030973,1
2022-08-01,800154.5856388417,3234224835.1521983,1313,260995003.62588394,305503964.4145691,44508960.78868514,3097,1682.011373614746,0.02811265011553088,1
2022-07-31,576266.1607441214,1330598565.1581764,827,148371768.12172997,166807875.5852934,18436107.463563442,1784,1696.7850982136515,0.00878336783606648,1
2022-07-30,655351.2848803361,1718986420.2411218,892,183496997.6175002,226783913.55338395,43286915.93588376,2007,1739.0421771356112,0.024904202050364033,0
2022-07-29,899476.5205378693,4554949100.00377,1595,1039133723.0698724,979366259.6716495,-59767463.39822292,3906,1723.5485206790597,-0.008909304593216483,0
2022-07-28,835258.7127865438,5063338316.912028,1845,493222481.5178332,297411370.91815424,-195811110.59967893,4433,1636.9491814677851,-0.05024479332740539,0
2022-07-27,922730.3662441521,4213186852.270798,1341,348981773.4613065,371489850.2228951,22508076.761588573,3355,1438.9880382230651,-0.12093298037952305,1
2022-07-26,698228.8496077905,2703542105.6813645,1368,266780800.21231496,261497121.52110812,-5283678.691206843,2939,1450.4822852139405,0.007987729352544992,1
2022-07-25,824820.7573624323,3250618604.7653456,1264,269129116.2880567,358669281.8749119,89540165.58685523,2913,1601.2079670127046,0.10391418312050082,0
2022-07-24,583508.6455316036,1445934423.6273139,845,218295014.0053213,129208870.63912158,-89086143.36619972,1774,1552.4964891908746,-0.030421705877912042,0
2022-07-23,730251.89806126,1719743219.9342673,819,140308686.60896102,119501908.64400828,-20806777.964952737,1691,1536.124922238913,-0.010545316569761765,1
2022-07-22,764199.1063574192,2991839501.389296,1372,380759603.2843273,363787265.0973189,-16972338.18700844,2902,1576.8252394976823,0.026495447518323,0
2022-07-21,1985749.3856168517,7770237345.918741,1327,270324739.908783,299904369.2716057,29579629.362822652,2909,1527.4139307593093,-0.03133594484707358,1
2022-07-20,834906.3019986614,4055139908.8074985,1610,411767847.4732378,350636420.1872509,-61131427.2859869,3601,1542.6298214332235,0.009961864539463683,1
2022-07-19,1315940.1679908647,7181085496.726149,1680,461240545.4678483,808386302.4519542,347145756.98410594,3983,1570.6589588642053,0.018169710608174627,0
2022-07-18,928486.3086979424,5945097834.592925,1858,484085718.1521258,337800334.13577247,-146285384.0163533,4585,1344.7202840019017,-0.1438496075721537,1
2022-07-17,678581.6665268844,2170782751.2195034,970,232793027.78740785,220341389.84226403,-12451637.945143819,2285,1355.04564021949,0.007678441636099764,0
2022-07-16,618746.8682059039,2421156495.289702,1200,318437344.06406575,284899941.5196034,-33537402.544462383,2806,1234.0991389763224,-0.0892564041042756,0
2022-07-15,1045952.139521467,4852171975.240086,1394,910135339.7499291,831312271.396815,-78823068.35311413,3472,1191.1308371103116,-0.03481754464366016,0
2022-07-14,794472.2872278491,2976093187.955523,1206,262537492.7810186,239169232.9640211,-23368259.816997528,2795,1112.9207827012565,-0.06566033887494094,0
2022-07-13,799218.7199258206,3422254558.722364,1287,318983863.15028185,339408936.7444373,20425073.59415543,3315,1040.7971455029597,-0.06480572410844909,1
2022-07-12,852143.1978038499,3118844103.962091,1131,234728995.9200686,193029754.651634,-41699241.268434584,2735,1097.4494380477286,0.05443163712501531,1
2022-07-11,733827.6277981753,2267527369.896362,960,265816919.47924995,247446563.7901587,-18370355.689091265,2347,1169.012707661018,0.06520871680484408,1
2022-07-10,670919.9401307242,1567268980.145372,709,188718595.2075964,206628277.1985445,17909681.99094811,1796,1216.8497068484603,0.040920854729761924,1
2022-07-09,581217.7385316199,995625986.1046649,654,64101358.39594728,48422572.28116471,-15678786.114782564,1329,1233.5146792602989,0.013695177241731304,1
2022-07-08,979088.7640011072,3529614994.2239914,1210,311056339.71417445,339453333.3965069,28396993.682332456,2806,1240.3784056617153,0.005564365399795879,0
2022-07-07,1235970.026906186,4679382521.86682,1222,879384449.3340943,883682112.9879668,4297663.65387249,2955,1188.72564292538,-0.041642745875424714,0
2022-07-06,940656.907662252,3235859762.3581467,1113,414703116.19839644,262446448.28399616,-152256667.91440028,2594,1134.017069659217,-0.046022876339681384,1
2022-07-05,677872.2121716484,2440339963.817934,1208,218871980.6235059,242797722.70326915,23925742.079763263,2757,1153.3483147880897,0.017046696779160486,0
2022-07-04,802715.9726331842,2584745431.878853,947,303533783.9730855,252406163.403631,-51127620.56945452,2413,1074.6073175787587,-0.0682716541045959,0
2022-07-03,526078.0650465367,910115052.5305085,593,101576325.83454816,105229174.75292376,3652848.9183755964,1311,1068.5415025999594,-0.005644680507542521,1
2022-07-02,462546.1624319341,1318719109.093444,797,161506034.17902148,141655845.8127345,-19850188.366286963,2178,1068.8194401301964,0.0002601092513119241,0
2022-07-01,660311.7886699534,3273165536.436959,1408,243234010.46995503,258218805.19754696,14984794.727591932,3881,1057.6309990608017,-0.010468036648015877,1
2022-06-30,737597.7243420333,3863536880.10357,1296,312625200.018775,265679379.871081,-46945820.14769399,3923,1098.9055176105344,0.039025443265548354,1
2022-06-29,1049991.3864371,4840460291.475031,1349,266889143.478503,249700873.3142798,-17188270.164223194,3569,1143.5335357209958,0.04061133318131005,1
2022-06-28,636484.3067825389,2864815864.8282075,1297,284338565.024784,260675695.95073605,-23662869.074047983,3498,1194.2245084746116,0.044328365692970495,1
2022-06-27,872535.7375088646,3294694944.8334727,1257,259386574.69358957,292170347.18578947,32783772.492199898,2997,1201.237790641909,0.005872666418691663,1
2022-06-26,692867.9832590106,1706533842.7669432,793,213729731.0929451,220827018.60276228,7097287.509817183,1834,1244.2862044953927,0.03583671292132751,0
2022-06-25,711149.1761151466,1780717536.9923272,824,146313491.26993713,153143818.2740203,6830327.004083186,1865,1229.3040854466553,-0.012040733871845122,0
2022-06-24,652463.6152106527,3036565665.1903777,1559,451957142.972664,415791937.03047776,-36165205.94218624,3538,1144.4807534808065,-0.06900109823927669,0
2022-06-23,815244.3600222433,3255270729.5688176,1239,342771701.0091598,270053006.7343196,-72718694.27484018,3018,1051.0740681589236,-0.08161490268647786,1
2022-06-22,745958.5129500541,2850307477.9821568,1229,235497776.12069783,259758969.67345855,24261193.55276072,2925,1124.5613920165545,0.06991640844717284,1
